Marital status,Application mode,Application order,Daytime/evening attendance	,Previous qualification,Mother's qualification,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),GDP,Target
1,17,3,1,1,41,117.0,1,0,1,0,0,21,6,8,6,12.666666666666666,6,7,6,12.428571428571429,2.02,1
1,17,1,1,1,37,127.0,0,0,1,0,0,21,6,0,0,0.0,6,0,0,0.0,-0.92,0
1,1,4,1,1,19,118.0,1,0,1,0,0,18,8,8,7,12.328571428571427,8,8,7,12.328571428571427,-1.7,1
5,39,1,1,19,37,118.0,0,0,1,0,0,27,7,14,6,11.666666666666666,7,10,1,10.0,1.79,0
1,43,1,1,1,1,126.4,1,0,1,0,1,20,12,12,12,13.25,12,12,11,12.727272727272728,-4.06,1
1,17,1,1,1,38,124.4,1,0,1,0,1,18,7,7,7,13.3,8,8,8,15.125,-4.06,1
1,1,1,1,1,1,129.4,1,0,1,0,0,18,6,6,6,12.833333333333334,6,7,6,12.166666666666666,2.02,1
1,44,1,1,39,1,141.7,0,0,1,0,1,20,6,6,6,12.833333333333334,6,6,6,12.833333333333334,0.79,1
1,1,2,1,1,1,132.1,1,0,1,0,1,19,5,10,3,12.666666666666666,5,7,3,13.0,-1.7,1
1,1,5,1,1,37,116.8,1,0,1,0,0,20,7,8,6,13.271428571428572,8,8,7,14.471428571428572,0.79,1
1,1,1,0,1,19,135.0,0,0,1,0,1,20,5,5,5,12.4,5,6,5,12.833333333333334,1.74,1
1,1,3,1,1,19,116.0,1,1,1,0,0,19,6,7,0,0.0,5,5,0,0.0,0.79,0
1,1,1,1,1,3,155.0,0,0,1,0,0,18,6,7,6,14.285714285714286,6,8,6,13.25,3.51,1
1,1,1,1,1,38,127.0,1,0,1,0,0,18,5,7,3,12.333333333333334,5,9,5,12.6,1.74,1
1,17,1,1,1,38,130.8,1,0,1,0,1,19,7,10,6,12.583333333333334,8,8,7,12.671428571428573,0.79,1
1,1,6,1,1,12,121.8,1,0,1,0,0,19,7,8,6,13.731666666666667,8,10,7,13.771428571428572,1.79,0
2,42,1,1,1,37,148.5,0,0,1,1,0,47,10,14,8,14.625,7,7,5,13.4,-3.12,0
1,42,1,1,1,34,109.8,1,0,0,1,0,23,3,3,0,0.0,2,2,0,0.0,0.32,0
1,1,1,1,1,19,119.7,1,1,1,0,1,19,6,8,6,12.666666666666666,6,7,6,12.666666666666666,3.51,1
1,42,1,1,1,3,122.0,1,0,1,0,0,20,8,11,6,12.491666666666667,8,11,6,12.491666666666667,-1.7,1
1,1,1,1,1,1,147.5,1,0,1,0,1,19,12,12,12,13.666666666666666,11,12,11,14.166666666666666,3.51,1
1,17,1,1,1,37,150.8,1,0,1,0,0,19,6,13,6,16.0,6,8,6,14.5,-4.06,1
1,44,1,1,39,19,150.0,1,0,1,0,0,19,6,8,6,14.142857142857142,6,7,6,13.0,0.79,1
1,39,1,0,19,19,131.5,0,1,1,0,1,39,6,9,6,11.833333333333334,6,9,4,13.75,2.02,1
1,1,1,1,1,1,127.2,1,0,1,0,1,20,6,6,6,12.666666666666666,6,8,6,13.0,1.74,1
1,17,1,1,1,38,111.0,1,0,1,0,0,21,6,6,6,12.5,6,6,6,12.666666666666666,0.32,1
1,43,5,1,1,37,119.9,1,1,0,0,0,22,11,16,9,10.88888888888889,10,20,4,11.25,-3.12,1
1,1,2,1,1,19,133.7,1,0,1,0,0,19,6,11,1,13.0,5,10,0,0.0,0.32,0
1,17,1,1,1,1,140.0,1,0,1,0,0,22,6,6,6,15.166666666666666,6,6,6,16.0,0.79,1
1,5,2,1,1,19,113.9,1,0,1,0,1,19,6,8,6,12.666666666666666,6,7,6,12.0,-1.7,1
1,1,1,1,1,37,120.7,1,1,1,1,0,18,0,0,0,0.0,0,0,0,0.0,0.32,0
1,39,1,0,1,37,121.8,0,0,0,1,0,36,5,5,0,0.0,5,5,0,0.0,-1.7,0
1,18,1,1,1,19,117.7,1,1,1,1,1,20,0,0,0,0.0,0,0,0,0.0,1.79,1
2,39,1,1,1,37,110.0,0,0,1,1,0,30,5,8,2,11.0,5,6,4,11.5,-4.06,0
1,43,1,1,1,1,134.4,0,0,1,1,0,24,6,7,6,15.714285714285714,6,10,6,15.9,-4.06,0
1,1,1,1,1,34,125.3,0,0,1,1,0,26,15,15,11,10.818181818181818,14,15,11,11.636363636363637,0.32,0
1,1,1,1,1,19,119.1,0,0,0,1,0,19,5,16,1,12.0,5,6,0,0.0,0.79,0
5,39,1,1,1,19,146.0,0,0,1,1,0,34,6,8,5,12.6,6,11,4,11.25,1.79,1
1,17,6,1,1,19,122.0,1,0,1,1,0,19,5,8,5,11.6,5,10,4,10.75,-3.12,1
1,17,5,1,1,19,118.1,1,1,0,1,0,26,5,11,1,10.0,5,14,1,11.0,3.51,0
1,39,1,1,1,38,105.2,0,0,1,1,0,29,6,7,1,14.0,6,6,0,0.0,-0.92,0
1,17,5,1,1,19,123.3,1,0,1,1,1,19,5,9,5,12.6,5,8,2,12.5,3.51,0
1,17,1,1,1,1,124.8,1,0,1,1,0,18,0,0,0,0.0,0,0,0,0.0,-1.7,0
1,39,1,0,19,19,149.4,0,0,0,1,0,29,5,11,2,11.333333333333334,5,9,1,12.0,2.02,0
1,43,1,1,1,37,108.5,0,0,1,1,0,21,6,6,6,12.666666666666666,6,7,5,11.4,-3.12,1
1,1,1,1,1,38,101.0,0,0,1,1,0,20,7,14,5,12.87857142857143,8,15,7,11.85625,-4.06,1
1,1,1,1,1,3,112.9,0,0,1,1,0,18,5,5,0,0.0,5,5,0,0.0,0.32,0
1,1,1,1,1,1,134.1,1,0,1,1,0,20,5,0,0,0.0,5,0,0,0.0,3.51,0
1,39,1,1,1,37,101.6,0,0,1,1,1,30,5,11,0,0.0,5,5,0,0.0,-1.7,0
1,18,2,1,1,37,111.9,1,0,1,1,0,19,6,6,6,14.166666666666666,6,6,6,14.0,0.79,1
1,51,1,1,1,1,118.4,1,0,1,1,0,30,5,7,5,13.4,5,7,4,13.25,3.51,0
1,1,1,1,1,38,127.1,1,0,1,1,1,22,5,8,5,11.2,5,13,4,11.25,-1.7,1
1,17,3,1,1,37,120.5,1,0,1,1,0,22,0,0,0,0.0,0,0,0,0.0,1.79,1
1,17,4,1,1,1,136.1,1,1,0,1,0,19,6,6,6,12.666666666666666,6,8,5,11.8,2.02,0
1,17,2,1,1,1,124.0,1,0,1,1,0,21,5,7,3,12.333333333333334,5,5,4,11.25,0.32,0
1,17,4,1,1,38,141.6,0,0,1,1,0,21,5,7,4,12.25,5,7,5,12.0,0.32,1
1,44,1,1,39,19,160.0,1,1,1,1,1,21,0,0,0,0.0,0,0,0,0.0,-4.06,0
1,39,1,1,1,1,110.0,0,0,1,1,0,27,5,13,3,10.75,5,9,3,10.333333333333334,-4.06,0
1,43,1,1,1,37,100.0,1,0,1,1,0,32,7,7,0,0.0,7,8,0,0.0,0.79,0
1,39,1,1,12,37,120.0,0,1,0,1,0,40,6,13,0,0.0,6,6,0,0.0,-4.06,0
1,44,1,1,39,4,140.0,1,0,1,1,0,20,5,8,2,11.5,5,13,2,11.5,-1.7,0
1,1,3,1,1,37,124.3,1,0,1,1,0,18,0,0,0,0.0,0,0,0,0.0,0.32,1
1,43,1,1,1,1,118.9,0,0,1,1,0,21,5,11,2,10.5,5,13,0,0.0,-1.7,0
1,17,1,1,1,19,130.2,0,0,1,1,0,18,6,6,6,13.5,6,0,0,0.0,-1.7,0
5,7,1,1,3,37,140.0,0,0,0,1,0,30,6,6,1,10.0,6,6,0,0.0,-4.06,0
1,39,1,1,12,19,130.0,0,0,1,1,0,29,6,17,0,0.0,6,8,0,0.0,-4.06,0
1,17,2,1,1,1,130.4,1,1,1,1,0,18,5,10,1,12.0,5,7,3,10.666666666666666,0.32,0
1,1,2,1,1,1,116.1,1,0,1,1,1,18,5,6,4,12.25,5,5,5,12.2,-3.12,0
1,44,1,1,39,1,130.0,0,0,1,1,0,22,10,21,5,11.4,7,13,6,11.666666666666666,-4.06,0
1,43,2,0,1,37,124.3,1,0,0,1,0,27,5,5,0,0.0,5,5,0,0.0,-1.7,0
1,17,6,1,1,38,125.0,1,0,1,1,0,20,6,8,4,14.25,6,10,5,14.0,1.74,1
1,51,1,0,2,19,110.0,0,0,1,1,0,42,12,12,11,14.454545454545457,11,11,10,14.2,2.02,1
1,1,1,1,1,38,115.0,0,1,1,1,0,21,12,13,12,14.538461538461538,12,14,12,14.461538461538462,-4.06,1
1,43,1,1,1,1,129.6,0,0,1,1,0,23,7,10,6,12.733333333333334,8,10,7,11.95,-0.92,1
1,51,1,1,1,38,128.8,1,0,1,1,0,21,12,13,5,13.2,12,12,4,13.5,3.51,0
1,1,3,1,1,4,144.2,1,0,1,1,0,19,0,0,0,0.0,0,0,0,0.0,-1.7,1
2,39,1,1,1,37,134.0,0,0,1,1,1,40,6,7,6,12.333333333333334,6,10,4,12.75,3.51,0
1,43,1,1,1,19,112.0,0,0,1,1,0,22,9,9,5,11.2,9,14,7,11.25,-1.7,0
1,1,2,1,1,38,128.8,1,0,1,1,0,19,7,7,6,13.2,7,7,6,13.2,0.32,1
1,17,4,1,1,3,123.2,1,0,1,1,0,18,5,5,5,13.6,5,6,5,14.6,3.51,1
1,17,3,1,1,37,118.4,0,0,1,1,0,18,5,10,0,0.0,5,10,2,11.5,0.32,0
1,51,1,1,1,3,116.2,0,0,1,1,0,24,6,11,5,12.857142857142858,6,12,5,13.666666666666666,2.02,0
1,17,1,1,1,19,113.5,1,0,1,0,1,19,6,9,5,13.5,6,6,6,14.0,1.79,1
1,17,3,1,1,12,134.8,1,0,1,0,0,18,6,12,0,0.0,6,12,0,0.0,0.32,0
1,1,1,1,1,3,149.9,1,0,0,0,0,19,0,0,0,0.0,0,0,0,0.0,-0.92,1
1,1,1,1,1,1,119.8,1,0,1,0,1,19,8,8,8,12.82875,8,8,8,12.82875,-3.12,1
1,43,1,1,1,39,125.0,1,0,1,0,0,21,5,6,0,0.0,5,6,4,13.75,1.74,1
1,1,3,1,1,1,135.1,1,1,1,0,0,18,7,0,0,0.0,8,0,0,0.0,0.79,0
1,1,4,1,1,3,138.3,1,0,1,0,0,19,6,6,6,14.666666666666666,6,6,6,13.166666666666666,-3.12,1
1,17,2,1,1,38,122.5,1,0,1,0,0,19,8,8,7,13.937142857142858,8,8,7,13.937142857142858,1.74,1
1,1,1,1,1,3,148.0,1,0,1,0,0,20,12,12,10,14.7,12,12,12,14.583333333333334,-4.06,1
1,1,2,1,1,1,126.2,1,0,1,0,0,18,6,6,6,11.666666666666666,6,6,5,12.2,-1.7,1
1,43,4,1,6,37,129.8,1,0,1,0,0,20,7,7,6,14.85,7,7,6,14.85,0.32,1
1,39,1,1,19,19,104.0,0,0,1,0,0,26,5,11,1,12.0,5,12,0,0.0,1.74,0
1,18,4,1,1,3,126.7,1,0,1,0,0,18,7,8,7,13.6875,8,9,8,15.622222222222222,0.79,0
1,39,1,0,1,37,120.0,0,0,1,0,0,58,6,14,5,12.4,6,10,5,11.6,-3.12,1
1,1,2,1,1,1,124.6,0,0,1,0,0,18,7,10,7,13.398,8,8,8,13.5425,-4.06,1
1,17,1,0,1,38,127.3,0,0,1,0,0,20,5,0,0,0.0,5,0,0,0.0,2.02,0
1,2,1,1,1,37,122.0,1,0,1,0,0,29,15,19,13,11.76923076923077,14,17,14,11.928571428571429,-3.12,1
1,7,1,1,3,1,125.1,0,1,0,0,0,27,6,8,0,0.0,5,6,0,0.0,-0.92,0
1,1,1,1,1,19,110.0,1,0,1,0,1,21,6,8,6,13.285714285714286,6,11,6,13.0,2.02,1
1,1,1,1,1,1,129.8,0,0,1,0,1,20,6,6,6,11.666666666666666,6,8,6,11.166666666666666,-4.06,1
1,17,1,1,1,19,114.9,0,0,1,0,1,19,6,13,6,11.5,6,9,5,12.2,2.02,1
1,1,1,1,1,37,125.6,1,0,1,0,1,22,7,9,6,13.081666666666669,8,12,6,13.15,2.02,1
1,18,3,1,1,38,125.1,1,0,1,0,1,19,6,6,6,12.666666666666666,6,6,6,13.0,-4.06,1
1,17,1,1,1,37,115.7,1,1,0,0,0,19,6,6,3,11.333333333333334,6,6,0,0.0,1.79,0
1,1,3,1,1,1,127.2,1,0,1,0,1,18,6,6,6,13.166666666666666,6,7,5,13.2,1.79,0
1,44,1,1,39,1,140.0,0,0,1,0,0,19,6,0,0,0.0,6,0,0,0.0,-1.7,0
1,44,1,1,39,1,140.0,1,0,1,0,0,20,6,10,5,11.666666666666666,6,7,5,12.6,1.79,1
1,1,4,1,1,1,120.4,1,0,1,0,1,19,6,6,6,13.5,6,7,6,13.428571428571429,2.02,1
1,39,1,1,19,37,100.0,1,1,0,0,1,26,6,7,0,0.0,6,6,0,0.0,0.79,0
1,1,1,1,1,1,113.5,1,0,1,0,1,18,6,6,6,13.166666666666666,6,7,6,14.142857142857142,2.02,1
1,1,1,1,1,37,132.1,1,1,1,0,0,29,5,11,4,12.5,5,11,2,12.5,-1.7,0
1,44,1,1,39,3,160.0,1,0,0,0,0,20,6,10,6,13.375,6,10,6,13.0,-0.92,1
1,1,1,1,1,19,126.3,1,0,1,0,0,19,6,6,6,13.166666666666666,6,6,6,12.666666666666666,-4.06,1
1,18,1,1,1,3,125.8,1,0,1,0,0,18,8,8,7,13.154285714285717,8,8,7,13.154285714285717,1.74,1
1,1,3,1,1,1,142.2,1,0,1,0,1,19,6,6,6,12.833333333333334,6,6,6,12.833333333333334,-3.12,1
1,17,2,1,1,1,119.4,1,0,1,0,0,18,7,10,7,12.142857142857142,7,7,7,13.142857142857142,1.79,1
1,7,1,0,40,37,120.0,0,0,1,0,0,36,10,15,4,13.0,9,10,4,13.75,3.51,0
1,17,2,1,1,1,148.6,1,0,1,1,0,20,0,0,0,0.0,0,0,0,0.0,2.02,0
1,1,1,1,1,38,108.7,1,0,1,1,0,18,6,9,5,11.0,6,12,0,0.0,2.02,0
1,17,1,1,1,1,124.6,1,1,0,1,0,20,9,9,3,13.333333333333334,6,6,2,12.5,3.51,0
1,1,2,1,1,19,131.0,1,0,1,1,0,18,7,9,7,14.594444444444443,8,10,8,13.472,-4.06,1
1,44,1,1,39,3,130.0,1,1,1,1,0,20,6,9,4,11.0,6,13,3,10.666666666666666,1.79,0
1,18,1,1,1,19,116.1,1,1,0,1,0,24,5,8,0,0.0,5,5,0,0.0,-3.12,0
1,17,1,1,1,19,125.6,1,0,1,1,0,19,6,6,0,0.0,6,0,0,0.0,3.51,0
1,17,1,1,1,19,121.3,1,0,1,1,0,18,5,9,1,12.0,5,10,2,12.0,0.32,0
1,1,3,1,1,4,107.4,1,0,1,1,0,18,5,8,5,14.0,5,6,5,13.2,3.51,1
1,1,1,1,1,1,116.9,0,0,1,1,0,18,6,8,6,13.571428571428571,6,7,5,11.8,3.51,1
1,43,2,1,1,3,123.5,1,0,1,1,0,22,6,12,0,0.0,6,6,0,0.0,-0.92,0
1,1,1,1,1,19,130.5,0,0,1,1,0,19,6,8,6,14.25,6,7,6,13.857142857142858,2.02,1
2,39,1,1,12,1,140.0,1,1,0,0,0,32,6,7,0,0.0,6,6,0,0.0,0.79,0
1,17,1,1,1,34,117.1,1,0,1,0,1,21,6,12,0,0.0,6,12,0,0.0,0.32,0
1,18,1,1,1,37,127.5,1,0,1,0,1,19,8,8,7,13.542857142857144,8,8,7,13.542857142857144,-1.7,1
4,43,1,0,1,38,126.0,0,0,1,0,1,39,9,9,9,13.11111111111111,7,10,7,11.714285714285714,-1.7,1
1,43,1,0,10,34,113.0,1,0,1,0,0,30,9,11,9,12.666666666666666,7,7,7,12.142857142857142,0.32,1
1,1,1,1,1,1,130.1,1,0,1,0,0,18,5,10,4,10.75,5,13,2,10.0,-3.12,0
2,43,1,0,1,37,110.0,1,0,1,0,0,38,10,14,4,10.75,10,10,2,10.0,0.32,0
1,1,3,1,1,34,135.8,1,0,1,0,0,20,6,6,6,13.666666666666666,6,6,6,13.333333333333334,-3.12,1
1,39,1,0,19,34,126.3,0,0,1,0,0,55,6,6,6,13.833333333333334,6,6,6,12.833333333333334,0.32,1
4,27,1,1,2,34,130.0,0,0,1,0,0,53,18,18,17,13.176470588235292,18,18,16,13.0,0.32,0
2,39,1,0,1,34,104.0,0,0,1,0,0,54,6,8,4,12.75,6,12,5,12.6,0.32,0
1,39,1,0,1,37,121.0,0,1,0,0,0,44,8,12,4,12.0,7,9,4,12.0,3.51,0
1,43,1,1,1,37,130.5,1,0,1,0,0,28,11,11,9,11.666666666666666,11,13,9,12.555555555555555,1.74,1
1,7,1,0,43,19,180.0,0,0,1,0,0,37,14,14,14,16.5,11,11,11,16.90909090909091,3.51,1
1,43,1,1,1,14,112.5,1,0,1,0,0,20,10,14,9,12.333333333333334,7,10,7,11.77777777777778,0.32,1
1,1,1,1,1,19,111.8,1,0,1,1,0,19,6,9,4,11.5,6,12,3,11.0,3.51,0
1,17,1,1,1,38,131.4,1,0,1,1,1,23,18,19,18,11.894736842105264,13,13,13,12.923076923076923,-4.06,1
1,17,1,1,1,19,144.3,0,0,1,1,0,22,6,0,0,0.0,6,0,0,0.0,0.79,0
1,39,1,1,1,3,115.0,0,0,0,1,0,24,6,0,0,0.0,6,0,0,0.0,2.02,0
1,39,1,1,1,1,168.6,0,0,1,1,0,26,6,9,0,0.0,6,6,0,0.0,0.79,0
1,17,6,1,1,37,127.7,1,0,1,1,0,18,6,6,6,15.166666666666666,6,6,6,14.833333333333334,-3.12,1
1,44,1,1,39,38,150.0,0,0,1,1,0,24,6,8,4,11.75,6,8,2,13.5,2.02,0
1,1,1,1,1,1,135.6,1,0,1,1,0,26,0,0,0,0.0,0,0,0,0.0,2.02,0
1,39,1,1,19,37,100.0,0,0,1,1,0,27,6,11,3,11.333333333333334,6,10,3,14.75,-0.92,0
1,44,1,1,39,37,140.0,1,0,1,1,1,20,6,10,5,12.6,6,6,5,13.2,1.79,1
1,1,1,1,1,12,124.1,1,0,1,1,0,19,5,10,0,0.0,5,10,1,14.0,0.32,0
1,1,1,1,1,38,131.6,0,0,1,1,1,18,6,8,6,15.5,6,9,4,15.5,2.02,0
1,1,3,1,1,1,129.0,1,0,1,1,0,18,8,8,7,12.365714285714288,8,8,7,12.365714285714288,1.74,1
1,1,1,1,1,38,110.8,1,0,1,1,0,19,6,0,0,0.0,6,0,0,0.0,-0.92,0
1,1,1,1,1,1,124.5,0,0,1,1,1,19,6,10,4,14.0,6,9,6,12.333333333333334,-3.12,1
2,39,1,1,1,2,100.0,0,0,1,1,0,30,12,12,3,12.0,12,16,5,11.8,-4.06,0
1,43,1,1,1,1,123.8,0,0,0,1,0,22,4,4,0,0.0,5,8,3,12.0,1.74,0
1,17,1,1,1,3,131.4,0,0,0,1,0,19,5,13,4,10.0,5,7,3,11.333333333333334,-4.06,0
1,1,1,1,1,38,118.5,0,0,1,1,0,21,5,9,1,10.0,5,10,1,10.0,0.32,0
1,1,2,1,1,37,122.0,1,0,0,1,0,22,0,0,0,0.0,0,0,0,0.0,0.32,0
1,39,1,1,19,3,100.0,1,0,1,1,0,35,6,13,3,11.75,6,10,0,0.0,0.79,0
1,16,2,1,1,37,135.9,1,0,1,1,0,20,5,8,1,10.0,5,7,1,11.0,0.32,0
1,1,1,1,1,6,138.4,0,0,1,1,0,21,5,8,3,14.0,5,5,5,12.8,0.32,1
1,39,1,1,12,34,128.2,0,1,0,1,0,27,5,5,0,0.0,5,5,0,0.0,0.32,0
1,43,1,1,1,37,107.4,1,0,0,1,0,26,6,12,3,12.0,6,15,0,0.0,-3.12,0
1,17,1,1,1,1,129.8,0,0,0,1,0,20,6,10,0,0.0,5,10,0,0.0,1.74,0
1,39,1,1,1,37,100.0,0,1,0,1,0,28,10,19,8,11.88888888888889,8,17,5,11.6,-4.06,0
1,1,3,1,1,19,113.0,1,0,1,1,0,19,6,6,6,13.833333333333334,6,6,6,13.666666666666666,2.02,1
1,43,1,0,1,37,107.0,0,0,0,1,0,47,5,5,0,0.0,5,5,0,0.0,-1.7,0
4,39,1,1,12,37,130.0,0,0,0,1,0,55,6,8,5,11.4,6,9,5,12.4,1.74,0
1,43,1,1,1,37,120.0,1,0,1,1,0,39,6,8,0,0.0,6,8,2,11.0,-0.92,0
2,1,1,1,1,37,120.5,1,1,1,1,0,35,17,17,14,10.642857142857142,12,12,12,10.666666666666666,-4.06,0
1,39,1,1,1,37,120.5,0,0,0,1,0,32,6,10,2,11.0,6,12,0,0.0,0.32,0
1,1,4,1,1,3,137.0,1,0,1,1,0,20,6,6,6,16.833333333333332,6,6,6,16.666666666666668,3.51,1
1,39,1,1,1,37,115.0,0,0,1,1,0,36,6,8,6,13.571428571428571,6,9,5,13.2,-1.7,1
1,39,1,0,19,38,142.7,0,1,1,1,1,34,5,11,5,14.714285714285714,5,14,5,14.375,-0.92,1
1,1,1,1,1,38,116.7,1,0,1,1,0,21,5,8,0,0.0,5,5,0,0.0,-3.12,0
1,43,1,0,1,37,136.1,0,0,1,1,1,42,5,14,1,10.0,5,14,1,11.0,0.79,0
1,39,1,1,19,37,134.3,0,0,1,1,0,25,6,15,1,11.0,6,13,4,11.75,1.79,0
1,18,1,1,1,38,153.0,1,0,1,1,1,18,6,6,1,11.0,6,0,0,0.0,3.51,0
1,1,1,1,1,19,132.0,0,0,1,1,1,18,6,6,5,12.0,6,6,6,12.833333333333334,-1.7,1
1,1,2,1,1,38,129.6,1,0,1,1,0,19,6,10,6,11.125,6,7,6,11.857142857142858,0.32,1
1,43,1,1,1,3,105.0,0,1,0,1,0,34,6,13,3,11.333333333333334,6,8,2,11.5,0.79,0
1,17,2,1,1,1,130.8,0,0,1,1,0,20,6,15,2,12.0,6,12,0,0.0,1.74,0
1,1,1,1,1,37,119.7,0,0,1,1,0,20,7,8,0,0.0,7,7,0,0.0,0.79,0
1,17,1,1,1,19,132.5,0,0,1,1,0,21,8,8,7,14.54,8,8,7,14.54,1.74,1
1,44,1,1,39,1,130.0,1,0,1,1,0,19,6,9,6,12.166666666666666,6,14,4,13.0,1.79,1
1,39,1,1,1,1,120.0,0,1,0,1,0,31,5,13,4,13.5,5,12,3,11.666666666666666,-3.12,0
1,17,1,1,1,1,150.0,0,0,1,1,0,21,6,8,6,14.75,6,9,5,14.333333333333334,2.02,1
1,1,1,1,1,38,115.6,0,0,1,1,1,20,5,8,5,12.375,5,7,5,11.666666666666666,0.79,1
1,43,2,1,6,1,119.1,0,0,1,1,0,22,7,7,6,12.733333333333334,7,7,6,12.733333333333334,0.32,1
1,1,2,1,1,19,123.5,1,0,0,1,0,19,6,9,4,12.5,6,6,0,0.0,-3.12,0
1,39,1,1,1,1,120.0,1,1,0,1,0,41,5,5,0,0.0,5,5,0,0.0,-1.7,0
1,43,1,1,19,34,110.0,1,0,1,1,0,27,7,7,0,0.0,7,7,0,0.0,0.32,0
1,17,1,1,1,1,131.4,0,0,1,0,0,19,7,7,7,13.44285714285714,8,8,7,13.771428571428572,0.79,0
1,18,2,1,1,1,126.8,1,0,1,0,1,20,8,8,8,14.2,8,8,8,14.2,-3.12,1
1,43,4,1,6,38,118.9,1,0,1,0,1,19,7,7,6,13.55,7,7,6,13.55,0.32,1
2,39,1,0,1,37,160.0,0,0,1,0,0,35,5,5,5,11.6,5,6,5,11.166666666666666,-4.06,1
1,17,5,1,1,19,115.9,1,0,1,0,0,22,6,7,6,13.571428571428571,6,7,6,15.285714285714286,0.79,1
1,1,2,1,1,1,109.3,1,0,1,0,1,20,6,6,6,13.833333333333334,6,6,6,15.0,2.02,1
1,1,1,1,1,37,113.9,1,1,0,0,0,18,6,7,4,11.25,6,9,4,10.857142857142858,1.74,0
1,1,1,1,1,37,121.8,1,0,1,0,1,18,6,7,5,10.2,6,9,4,11.25,1.79,1
1,7,1,1,3,1,140.0,0,0,1,0,0,30,8,8,7,15.675714285714283,8,8,7,15.675714285714283,1.74,1
1,18,1,1,1,38,114.7,0,1,1,0,1,18,6,9,6,10.833333333333334,6,8,6,12.0,2.02,1
1,17,1,1,1,38,136.2,0,0,1,0,0,19,5,7,5,13.0,5,7,5,13.333333333333334,0.32,1
1,1,2,1,1,1,119.5,1,0,1,0,1,21,7,7,7,12.242857142857144,8,8,8,14.125,-4.06,1
1,1,3,1,1,1,133.2,1,0,1,0,1,18,5,11,4,14.25,5,7,4,12.5,-1.7,1
4,39,1,1,1,37,110.0,0,0,0,0,0,35,5,14,1,12.0,5,11,2,10.5,-3.12,0
1,1,1,1,1,38,130.0,1,0,1,1,1,18,7,7,6,13.183333333333332,7,7,6,13.183333333333332,0.32,1
1,17,1,1,1,38,133.5,1,0,1,1,1,20,7,8,7,11.9725,8,8,8,12.65125,-4.06,1
2,39,1,1,1,37,120.0,1,0,1,0,0,34,6,7,5,12.4,6,8,5,12.8,-3.12,1
1,1,3,1,1,37,137.3,1,0,1,0,1,22,7,7,6,13.9,7,7,6,13.9,0.32,1
2,39,1,1,1,38,130.0,1,0,0,0,0,39,5,12,3,10.666666666666666,5,15,3,10.666666666666666,-3.12,0
1,18,6,1,1,38,128.0,1,0,0,0,0,19,7,14,0,0.0,8,0,0,0.0,2.02,0
4,39,1,1,1,37,95.0,0,0,1,0,1,36,6,10,6,11.0,6,14,3,11.333333333333334,1.74,1
1,1,2,1,1,37,116.0,1,0,1,0,1,21,8,8,7,13.957142857142856,8,8,7,13.957142857142856,-1.7,1
2,39,1,1,1,38,107.5,0,1,1,0,1,42,6,8,6,13.333333333333334,6,7,6,15.285714285714286,2.02,1
1,39,1,1,1,37,108.4,1,0,1,0,0,34,5,5,0,0.0,5,6,0,0.0,1.74,0
2,44,1,0,39,37,155.9,0,0,1,0,0,33,6,7,6,15.714285714285714,6,7,6,15.5,0.79,1
1,1,4,1,1,1,106.1,1,0,1,0,0,20,6,8,5,11.0,6,9,5,11.4,0.79,1
1,1,2,1,1,26,128.6,1,1,1,0,0,19,5,8,4,12.25,5,7,4,12.75,0.32,1
2,43,1,0,3,37,140.0,0,1,1,0,0,34,10,25,5,12.2,9,18,8,12.22222222222222,-0.92,0
1,1,1,1,1,37,145.0,1,0,1,0,0,18,5,6,5,13.0,5,5,5,14.0,0.32,1
1,17,1,0,1,38,113.0,0,0,1,0,1,24,6,11,4,12.0,6,7,6,13.0,1.74,1
1,1,1,1,1,19,137.1,1,0,1,0,0,18,6,6,6,13.333333333333334,6,7,6,12.333333333333334,0.32,1
1,17,1,1,1,1,120.5,1,0,1,0,0,21,8,8,7,12.91,8,8,7,12.91,1.74,1
1,1,5,1,1,38,125.7,1,0,1,0,1,19,6,8,6,11.0,6,13,3,11.0,-3.12,1
1,17,4,1,1,38,125.5,0,0,1,0,1,19,7,8,6,13.579999999999998,8,8,8,12.93625,-4.06,1
1,1,1,1,1,19,124.5,1,0,1,0,1,18,6,10,4,12.4,6,8,6,12.5,1.79,1
4,39,1,0,1,37,126.0,0,0,1,0,1,38,9,13,8,12.88888888888889,7,9,7,13.0,0.79,1
1,17,5,1,1,19,138.5,1,0,1,0,0,19,8,8,8,14.34125,8,8,8,14.34125,-3.12,1
1,1,2,1,1,38,122.3,1,1,0,0,0,18,6,8,6,14.142857142857142,6,6,5,12.0,0.79,0
1,1,6,1,1,19,126.0,1,0,1,0,1,18,0,0,0,0.0,0,0,0,0.0,-3.12,1
1,1,1,1,1,1,146.5,0,0,1,0,1,18,6,6,6,13.333333333333334,6,6,6,14.166666666666666,-1.7,1
1,1,1,1,1,3,121.9,1,0,1,0,0,18,6,8,6,14.5,6,9,6,12.857142857142858,0.79,1
